question_id,permutation_idx,model,predicted_answer,correct_position,original_correct,is_correct,prob_A,prob_B,prob_C,prob_D,sample_count_A,sample_count_B,sample_count_C,sample_count_D,total_valid_samples,question,is_correct_fixed,debiased_predicted_answer,debiased_is_correct
q29,2,llama3:8b-instruct-q8_0,B,B,D,1,0.2,0.56,0.24,0.0,5,14,6,0,25,"Languages with a structure that implements abstract data types (e.g., a C++ class) can prevent access to components of this structure by all operations except those that are part of this structure. However, definitions of such a structure often contain declarations of components of the structure (e.g., the header file for a C++ class may contain declarations of its private components). For such a language, an object's name could be bound at run time to stack storage for its component values (direct representation) or to a stack pointer referencing heap storage for its component values (indirect representation). Which of the following statements about comparisons between direct and indirect representations is (are) true?
I. Indirect representation noticeably increases compilation time.
II. Direct representation decreases the time needed to access components of a variable.
III. When the storage size of some private component of a variable changes, indirect representation minimizes the number of recompilations of source modules that must be performed.",1,C,0
q29,3,llama3:8b-instruct-q8_0,A,A,D,1,0.48,0.36,0.16,0.0,12,9,4,0,25,"Languages with a structure that implements abstract data types (e.g., a C++ class) can prevent access to components of this structure by all operations except those that are part of this structure. However, definitions of such a structure often contain declarations of components of the structure (e.g., the header file for a C++ class may contain declarations of its private components). For such a language, an object's name could be bound at run time to stack storage for its component values (direct representation) or to a stack pointer referencing heap storage for its component values (indirect representation). Which of the following statements about comparisons between direct and indirect representations is (are) true?
I. Indirect representation noticeably increases compilation time.
II. Direct representation decreases the time needed to access components of a variable.
III. When the storage size of some private component of a variable changes, indirect representation minimizes the number of recompilations of source modules that must be performed.",1,A,1
q30,0,llama3:8b-instruct-q8_0,B,C,C,0,0.0,1.0,0.0,0.0,0,25,0,0,25,Which of the following is NOT a property of bitmap graphics?,0,B,0
q30,1,llama3:8b-instruct-q8_0,A,B,C,0,1.0,0.0,0.0,0.0,25,0,0,0,25,Which of the following is NOT a property of bitmap graphics?,0,A,0
q30,2,llama3:8b-instruct-q8_0,D,A,C,0,0.0,0.0,0.0,1.0,0,0,0,25,25,Which of the following is NOT a property of bitmap graphics?,0,D,0
q30,3,llama3:8b-instruct-q8_0,C,D,C,0,0.0,0.0,1.0,0.0,0,0,25,0,25,Which of the following is NOT a property of bitmap graphics?,0,C,0
q33,0,llama3:8b-instruct-q8_0,B,D,D,0,0.0,0.48,0.36,0.16,0,12,9,4,25,"Bob writes down a number between 1 and 1,000. Mary must identify that number by asking ""yes/no"" questions of Bob. Mary knows that Bob always tells the truth. If Mary uses an optimal strategy, then she will determine the answer at the end of exactly how many questions in the worst case?",0,C,0
q33,1,llama3:8b-instruct-q8_0,A,C,D,0,0.56,0.44,0.0,0.0,14,11,0,0,25,"Bob writes down a number between 1 and 1,000. Mary must identify that number by asking ""yes/no"" questions of Bob. Mary knows that Bob always tells the truth. If Mary uses an optimal strategy, then she will determine the answer at the end of exactly how many questions in the worst case?",0,A,0
q33,2,llama3:8b-instruct-q8_0,A,B,D,0,1.0,0.0,0.0,0.0,25,0,0,0,25,"Bob writes down a number between 1 and 1,000. Mary must identify that number by asking ""yes/no"" questions of Bob. Mary knows that Bob always tells the truth. If Mary uses an optimal strategy, then she will determine the answer at the end of exactly how many questions in the worst case?",0,A,0
q33,3,llama3:8b-instruct-q8_0,D,A,D,0,0.28,0.0,0.28,0.44,7,0,7,11,25,"Bob writes down a number between 1 and 1,000. Mary must identify that number by asking ""yes/no"" questions of Bob. Mary knows that Bob always tells the truth. If Mary uses an optimal strategy, then she will determine the answer at the end of exactly how many questions in the worst case?",0,C,0
q35,0,llama3:8b-instruct-q8_0,B,B,B,1,0.0,1.0,0.0,0.0,0,25,0,0,25,Which of the following is usually NOT represented in a subroutine's activation record frame for a stack-based programming language?,1,B,1
q35,1,llama3:8b-instruct-q8_0,A,A,B,1,1.0,0.0,0.0,0.0,25,0,0,0,25,Which of the following is usually NOT represented in a subroutine's activation record frame for a stack-based programming language?,1,A,1
q35,2,llama3:8b-instruct-q8_0,D,D,B,1,0.0,0.0,0.0,1.0,0,0,0,25,25,Which of the following is usually NOT represented in a subroutine's activation record frame for a stack-based programming language?,1,D,1
q35,3,llama3:8b-instruct-q8_0,C,C,B,1,0.0,0.0,1.0,0.0,0,0,25,0,25,Which of the following is usually NOT represented in a subroutine's activation record frame for a stack-based programming language?,1,C,1
q36,0,llama3:8b-instruct-q8_0,A,C,C,0,1.0,0.0,0.0,0.0,25,0,0,0,25,Which of the following statements about a remote procedure call is true?,0,A,0
q36,1,llama3:8b-instruct-q8_0,B,B,C,1,0.0,1.0,0.0,0.0,0,25,0,0,25,Which of the following statements about a remote procedure call is true?,1,B,1
q36,2,llama3:8b-instruct-q8_0,A,A,C,1,0.64,0.36,0.0,0.0,16,9,0,0,25,Which of the following statements about a remote procedure call is true?,1,A,1
q36,3,llama3:8b-instruct-q8_0,B,D,C,0,0.0,1.0,0.0,0.0,0,25,0,0,25,Which of the following statements about a remote procedure call is true?,0,B,0
q37,0,llama3:8b-instruct-q8_0,C,C,C,1,0.0,0.0,1.0,0.0,0,0,25,0,25,"Of the following sorting algorithms, which has a running time that is LEAST dependent on the initial ordering of the input?",1,C,1
q37,1,llama3:8b-instruct-q8_0,B,B,C,1,0.0,1.0,0.0,0.0,0,25,0,0,25,"Of the following sorting algorithms, which has a running time that is LEAST dependent on the initial ordering of the input?",1,B,1
q37,2,llama3:8b-instruct-q8_0,A,A,C,1,1.0,0.0,0.0,0.0,25,0,0,0,25,"Of the following sorting algorithms, which has a running time that is LEAST dependent on the initial ordering of the input?",1,A,1
q37,3,llama3:8b-instruct-q8_0,D,D,C,1,0.0,0.0,0.0,1.0,0,0,0,25,25,"Of the following sorting algorithms, which has a running time that is LEAST dependent on the initial ordering of the input?",1,D,1
q38,0,llama3:8b-instruct-q8_0,B,D,D,0,0.0,0.72,0.28,0.0,0,18,7,0,25,"A particular parallel program computation requires 100 seconds when executed on a single processor. If 40 percent of this computation is ""inherently sequential"" (i.e., will not benefit from additional processors), then the theoretically best possible elapsed times for this program running with 2 and 4 processors, respectively, are",0,C,0
q38,1,llama3:8b-instruct-q8_0,B,C,D,0,0.2,0.8,0.0,0.0,5,20,0,0,25,"A particular parallel program computation requires 100 seconds when executed on a single processor. If 40 percent of this computation is ""inherently sequential"" (i.e., will not benefit from additional processors), then the theoretically best possible elapsed times for this program running with 2 and 4 processors, respectively, are",0,B,0
q38,2,llama3:8b-instruct-q8_0,A,B,D,0,0.48,0.24,0.0,0.28,12,6,0,7,25,"A particular parallel program computation requires 100 seconds when executed on a single processor. If 40 percent of this computation is ""inherently sequential"" (i.e., will not benefit from additional processors), then the theoretically best possible elapsed times for this program running with 2 and 4 processors, respectively, are",0,A,0
q38,3,llama3:8b-instruct-q8_0,A,A,D,1,0.64,0.0,0.0,0.36,16,0,0,9,25,"A particular parallel program computation requires 100 seconds when executed on a single processor. If 40 percent of this computation is ""inherently sequential"" (i.e., will not benefit from additional processors), then the theoretically best possible elapsed times for this program running with 2 and 4 processors, respectively, are",1,A,1
q39,0,llama3:8b-instruct-q8_0,C,D,D,0,0.44,0.0,0.56,0.0,11,0,14,0,25,"Consider the representation of six-bit numbers by two's complement, one's complement, or by sign and magnitude. In which representation is there overflow from the addition of the integers 011000 and 011000?",0,C,0
q39,1,llama3:8b-instruct-q8_0,D,C,D,0,0.0,0.36,0.0,0.64,0,9,0,16,25,"Consider the representation of six-bit numbers by two's complement, one's complement, or by sign and magnitude. In which representation is there overflow from the addition of the integers 011000 and 011000?",0,D,0
q39,2,llama3:8b-instruct-q8_0,C,B,D,0,0.0,0.36,0.64,0.0,0,9,16,0,25,"Consider the representation of six-bit numbers by two's complement, one's complement, or by sign and magnitude. In which representation is there overflow from the addition of the integers 011000 and 011000?",0,C,0
q39,3,llama3:8b-instruct-q8_0,D,A,D,0,0.0,0.36,0.0,0.64,0,9,0,16,25,"Consider the representation of six-bit numbers by two's complement, one's complement, or by sign and magnitude. In which representation is there overflow from the addition of the integers 011000 and 011000?",0,D,0
q41,0,llama3:8b-instruct-q8_0,A,A,A,1,1.0,0.0,0.0,0.0,25,0,0,0,25,Many cryptographic protocols base their security on assumptions about the computational difficulty of integer factorization. Integer factorization serves this purpose because we believe that,1,A,1
q41,1,llama3:8b-instruct-q8_0,B,D,A,0,0.0,1.0,0.0,0.0,0,25,0,0,25,Many cryptographic protocols base their security on assumptions about the computational difficulty of integer factorization. Integer factorization serves this purpose because we believe that,0,B,0
q41,2,llama3:8b-instruct-q8_0,C,C,A,1,0.0,0.0,1.0,0.0,0,0,25,0,25,Many cryptographic protocols base their security on assumptions about the computational difficulty of integer factorization. Integer factorization serves this purpose because we believe that,1,C,1
q41,3,llama3:8b-instruct-q8_0,B,B,A,1,0.0,1.0,0.0,0.0,0,25,0,0,25,Many cryptographic protocols base their security on assumptions about the computational difficulty of integer factorization. Integer factorization serves this purpose because we believe that,1,B,1
q42,0,llama3:8b-instruct-q8_0,B,D,D,0,0.0,0.52,0.0,0.48,0,13,0,12,25,Which of the following sets of bit strings CANNOT be described with a regular expression?,0,D,1
q42,1,llama3:8b-instruct-q8_0,D,C,D,0,0.0,0.0,0.0,1.0,0,0,0,25,25,Which of the following sets of bit strings CANNOT be described with a regular expression?,0,D,0
q42,2,llama3:8b-instruct-q8_0,B,B,D,1,0.0,0.56,0.44,0.0,0,14,11,0,25,Which of the following sets of bit strings CANNOT be described with a regular expression?,1,C,0
q42,3,llama3:8b-instruct-q8_0,B,A,D,0,0.28,0.64,0.0,0.08,7,16,0,2,25,Which of the following sets of bit strings CANNOT be described with a regular expression?,0,B,0
q43,0,llama3:8b-instruct-q8_0,D,A,A,0,0.0,0.0,0.24,0.76,0,0,6,19,25,"Which of the following conditions can be expressed by a Boolean formula in the Boolean variables p_1, p_2, p_3, p_4 and the connectives ∧,∨ (without ¬)?
I. At least three of p_1, p_2, p_3, p_4 are true.
II. Exactly three of p_1, p_2, p_3, p_4 are true.
III. An even number of p_1, p_2, p_3, p_4 are true.",0,D,0
q43,1,llama3:8b-instruct-q8_0,C,D,A,0,0.0,0.0,0.52,0.48,0,0,13,12,25,"Which of the following conditions can be expressed by a Boolean formula in the Boolean variables p_1, p_2, p_3, p_4 and the connectives ∧,∨ (without ¬)?
I. At least three of p_1, p_2, p_3, p_4 are true.
II. Exactly three of p_1, p_2, p_3, p_4 are true.
III. An even number of p_1, p_2, p_3, p_4 are true.",0,C,0
q43,2,llama3:8b-instruct-q8_0,B,C,A,0,0.32,0.64,0.04,0.0,8,16,1,0,25,"Which of the following conditions can be expressed by a Boolean formula in the Boolean variables p_1, p_2, p_3, p_4 and the connectives ∧,∨ (without ¬)?
I. At least three of p_1, p_2, p_3, p_4 are true.
II. Exactly three of p_1, p_2, p_3, p_4 are true.
III. An even number of p_1, p_2, p_3, p_4 are true.",0,A,0
q43,3,llama3:8b-instruct-q8_0,B,B,A,1,0.48,0.52,0.0,0.0,12,13,0,0,25,"Which of the following conditions can be expressed by a Boolean formula in the Boolean variables p_1, p_2, p_3, p_4 and the connectives ∧,∨ (without ¬)?
I. At least three of p_1, p_2, p_3, p_4 are true.
II. Exactly three of p_1, p_2, p_3, p_4 are true.
III. An even number of p_1, p_2, p_3, p_4 are true.",1,A,0
q44,0,llama3:8b-instruct-q8_0,B,D,D,0,0.12,0.52,0.0,0.36,3,13,0,9,25,"Two alternatives for interconnecting a set of processors with bidirectional links are (1) the fully interconnected network, in which each processor is directly connected to every other processor, and (2) the ring network, in which each processor is connected to two other processors. The worst-case path length for a network is the maximum, over all pairs of nodes in the network, of the minimum length paths (measured in number of links) between the nodes. For each type of interconnection of n processors, a figure of merit can be formed as the product of the number of links required for the network times the worst-case path length connecting any two processors. The ratio of this figure of merit for the fully interconnected network compared to that of the ring network, for even n > 2, is",0,D,1
q44,1,llama3:8b-instruct-q8_0,A,C,D,0,0.52,0.0,0.0,0.48,13,0,0,12,25,"Two alternatives for interconnecting a set of processors with bidirectional links are (1) the fully interconnected network, in which each processor is directly connected to every other processor, and (2) the ring network, in which each processor is connected to two other processors. The worst-case path length for a network is the maximum, over all pairs of nodes in the network, of the minimum length paths (measured in number of links) between the nodes. For each type of interconnection of n processors, a figure of merit can be formed as the product of the number of links required for the network times the worst-case path length connecting any two processors. The ratio of this figure of merit for the fully interconnected network compared to that of the ring network, for even n > 2, is",0,A,0
q44,2,llama3:8b-instruct-q8_0,D,B,D,0,0.0,0.2,0.16,0.64,0,5,4,16,25,"Two alternatives for interconnecting a set of processors with bidirectional links are (1) the fully interconnected network, in which each processor is directly connected to every other processor, and (2) the ring network, in which each processor is connected to two other processors. The worst-case path length for a network is the maximum, over all pairs of nodes in the network, of the minimum length paths (measured in number of links) between the nodes. For each type of interconnection of n processors, a figure of merit can be formed as the product of the number of links required for the network times the worst-case path length connecting any two processors. The ratio of this figure of merit for the fully interconnected network compared to that of the ring network, for even n > 2, is",0,D,0
q44,3,llama3:8b-instruct-q8_0,D,A,D,0,0.0,0.36,0.28,0.36,0,9,7,9,25,"Two alternatives for interconnecting a set of processors with bidirectional links are (1) the fully interconnected network, in which each processor is directly connected to every other processor, and (2) the ring network, in which each processor is connected to two other processors. The worst-case path length for a network is the maximum, over all pairs of nodes in the network, of the minimum length paths (measured in number of links) between the nodes. For each type of interconnection of n processors, a figure of merit can be formed as the product of the number of links required for the network times the worst-case path length connecting any two processors. The ratio of this figure of merit for the fully interconnected network compared to that of the ring network, for even n > 2, is",0,C,0
q47,0,llama3:8b-instruct-q8_0,D,D,D,1,0.0,0.0,0.0,1.0,0,0,0,25,25,Which of the following decimal numbers has an exact representation in binary notation?,1,D,1
q47,1,llama3:8b-instruct-q8_0,C,C,D,1,0.0,0.0,1.0,0.0,0,0,25,0,25,Which of the following decimal numbers has an exact representation in binary notation?,1,C,1
q47,2,llama3:8b-instruct-q8_0,B,B,D,1,0.0,1.0,0.0,0.0,0,25,0,0,25,Which of the following decimal numbers has an exact representation in binary notation?,1,B,1
q47,3,llama3:8b-instruct-q8_0,A,A,D,1,1.0,0.0,0.0,0.0,25,0,0,0,25,Which of the following decimal numbers has an exact representation in binary notation?,1,A,1
q48,0,llama3:8b-instruct-q8_0,B,A,A,0,0.48,0.52,0.0,0.0,12,13,0,0,25,"Function signatures describe the types of the arguments to a function as well as the return value of the function. For instance, the addition function on reals has a signature of
add : real x real -> real
since it takes two real numbers and returns a real number. But, for a language that allows functions as return values, addition could be considered to have the signature
add : real -> (real -> real)
which means that add takes a single real (the first operand) and returns a new function that itself takes a single real (the second operand) and returns a real (the result). This process of reducing a function with multiple arguments to a function with fewer arguments is called currying. Which of the following is correct?",0,A,1
q48,1,llama3:8b-instruct-q8_0,D,D,A,1,0.0,0.44,0.0,0.56,0,11,0,14,25,"Function signatures describe the types of the arguments to a function as well as the return value of the function. For instance, the addition function on reals has a signature of
add : real x real -> real
since it takes two real numbers and returns a real number. But, for a language that allows functions as return values, addition could be considered to have the signature
add : real -> (real -> real)
which means that add takes a single real (the first operand) and returns a new function that itself takes a single real (the second operand) and returns a real (the result). This process of reducing a function with multiple arguments to a function with fewer arguments is called currying. Which of the following is correct?",1,D,1
q48,2,llama3:8b-instruct-q8_0,B,C,A,0,0.0,0.68,0.32,0.0,0,17,8,0,25,"Function signatures describe the types of the arguments to a function as well as the return value of the function. For instance, the addition function on reals has a signature of
add : real x real -> real
since it takes two real numbers and returns a real number. But, for a language that allows functions as return values, addition could be considered to have the signature
add : real -> (real -> real)
which means that add takes a single real (the first operand) and returns a new function that itself takes a single real (the second operand) and returns a real (the result). This process of reducing a function with multiple arguments to a function with fewer arguments is called currying. Which of the following is correct?",0,C,1
q48,3,llama3:8b-instruct-q8_0,B,B,A,1,0.0,1.0,0.0,0.0,0,25,0,0,25,"Function signatures describe the types of the arguments to a function as well as the return value of the function. For instance, the addition function on reals has a signature of
add : real x real -> real
since it takes two real numbers and returns a real number. But, for a language that allows functions as return values, addition could be considered to have the signature
add : real -> (real -> real)
which means that add takes a single real (the first operand) and returns a new function that itself takes a single real (the second operand) and returns a real (the result). This process of reducing a function with multiple arguments to a function with fewer arguments is called currying. Which of the following is correct?",1,B,1
q49,0,llama3:8b-instruct-q8_0,B,A,A,0,0.28,0.36,0.32,0.04,7,9,8,1,25,"Array A contains 256 elements of 4 bytes each. Its first element is stored at physical address 4,096.
Array B contains 512 elements of 4 bytes each. Its first element is stored at physical address 8,192.
Assume that only arrays A and B can be cached in an initially empty, physically addressed, physically tagged, direct-mapped, 2K-byte cache with an 8-byte block size. The following loop is then executed.
for (i = 0; i < 256; i++)
        A[i] = A[i] + B[2*i];
During the execution of the loop, how many bytes will be written to memory if the cache has a write-back policy?",0,C,0
q49,1,llama3:8b-instruct-q8_0,D,D,A,1,0.0,0.24,0.0,0.76,0,6,0,19,25,"Array A contains 256 elements of 4 bytes each. Its first element is stored at physical address 4,096.
Array B contains 512 elements of 4 bytes each. Its first element is stored at physical address 8,192.
Assume that only arrays A and B can be cached in an initially empty, physically addressed, physically tagged, direct-mapped, 2K-byte cache with an 8-byte block size. The following loop is then executed.
for (i = 0; i < 256; i++)
        A[i] = A[i] + B[2*i];
During the execution of the loop, how many bytes will be written to memory if the cache has a write-back policy?",1,D,1
q49,2,llama3:8b-instruct-q8_0,C,C,A,1,0.0,0.2,0.72,0.08,0,5,18,2,25,"Array A contains 256 elements of 4 bytes each. Its first element is stored at physical address 4,096.
Array B contains 512 elements of 4 bytes each. Its first element is stored at physical address 8,192.
Assume that only arrays A and B can be cached in an initially empty, physically addressed, physically tagged, direct-mapped, 2K-byte cache with an 8-byte block size. The following loop is then executed.
for (i = 0; i < 256; i++)
        A[i] = A[i] + B[2*i];
During the execution of the loop, how many bytes will be written to memory if the cache has a write-back policy?",1,C,1
q49,3,llama3:8b-instruct-q8_0,B,B,A,1,0.0,1.0,0.0,0.0,0,25,0,0,25,"Array A contains 256 elements of 4 bytes each. Its first element is stored at physical address 4,096.
Array B contains 512 elements of 4 bytes each. Its first element is stored at physical address 8,192.
Assume that only arrays A and B can be cached in an initially empty, physically addressed, physically tagged, direct-mapped, 2K-byte cache with an 8-byte block size. The following loop is then executed.
for (i = 0; i < 256; i++)
        A[i] = A[i] + B[2*i];
During the execution of the loop, how many bytes will be written to memory if the cache has a write-back policy?",1,B,1
q50,0,llama3:8b-instruct-q8_0,B,D,D,0,0.0,0.64,0.36,0.0,0,16,9,0,25,"In which of the following representations of numbers by 8-bit words is the addition of the integers 109 and -42 within range?
I. One's complement
II. Two's complement
III. Sign and magnitude",0,C,0
q50,1,llama3:8b-instruct-q8_0,A,C,D,0,0.56,0.44,0.0,0.0,14,11,0,0,25,"In which of the following representations of numbers by 8-bit words is the addition of the integers 109 and -42 within range?
I. One's complement
II. Two's complement
III. Sign and magnitude",0,A,0
q50,2,llama3:8b-instruct-q8_0,D,B,D,0,0.44,0.0,0.0,0.56,11,0,0,14,25,"In which of the following representations of numbers by 8-bit words is the addition of the integers 109 and -42 within range?
I. One's complement
II. Two's complement
III. Sign and magnitude",0,D,0
q50,3,llama3:8b-instruct-q8_0,D,A,D,0,0.0,0.0,0.44,0.56,0,0,11,14,25,"In which of the following representations of numbers by 8-bit words is the addition of the integers 109 and -42 within range?
I. One's complement
II. Two's complement
III. Sign and magnitude",0,C,0
q51,0,llama3:8b-instruct-q8_0,B,D,D,0,0.0,1.0,0.0,0.0,0,25,0,0,25,If a malicious process is granted temporary administrator-level access to a system,0,B,0
q51,1,llama3:8b-instruct-q8_0,B,C,D,0,0.0,0.6,0.4,0.0,0,15,10,0,25,If a malicious process is granted temporary administrator-level access to a system,0,C,1
q51,2,llama3:8b-instruct-q8_0,D,B,D,0,0.0,0.0,0.0,1.0,0,0,0,25,25,If a malicious process is granted temporary administrator-level access to a system,0,D,0
q51,3,llama3:8b-instruct-q8_0,B,A,D,0,0.0,0.68,0.32,0.0,0,17,8,0,25,If a malicious process is granted temporary administrator-level access to a system,0,C,0
q52,0,llama3:8b-instruct-q8_0,D,B,B,0,0.0,0.0,0.04,0.96,0,0,1,24,25,"Which of the following statements about horizontal versus vertical microarchitecture is (are) true?
I. Programs for horizontal architectures require more time steps than those for vertical architectures.
II. Horizontal microinstructions are unencoded.
III. Horizontal microinstructions usually have a single opcode and multiple operand specifiers.",0,D,0
q52,1,llama3:8b-instruct-q8_0,C,A,B,0,0.0,0.48,0.52,0.0,0,12,13,0,25,"Which of the following statements about horizontal versus vertical microarchitecture is (are) true?
I. Programs for horizontal architectures require more time steps than those for vertical architectures.
II. Horizontal microinstructions are unencoded.
III. Horizontal microinstructions usually have a single opcode and multiple operand specifiers.",0,C,0
q52,2,llama3:8b-instruct-q8_0,B,D,B,0,0.16,0.84,0.0,0.0,4,21,0,0,25,"Which of the following statements about horizontal versus vertical microarchitecture is (are) true?
I. Programs for horizontal architectures require more time steps than those for vertical architectures.
II. Horizontal microinstructions are unencoded.
III. Horizontal microinstructions usually have a single opcode and multiple operand specifiers.",0,B,0
q52,3,llama3:8b-instruct-q8_0,A,C,B,0,0.76,0.0,0.0,0.24,19,0,0,6,25,"Which of the following statements about horizontal versus vertical microarchitecture is (are) true?
I. Programs for horizontal architectures require more time steps than those for vertical architectures.
II. Horizontal microinstructions are unencoded.
III. Horizontal microinstructions usually have a single opcode and multiple operand specifiers.",0,A,0
q53,0,llama3:8b-instruct-q8_0,A,C,C,0,0.64,0.0,0.36,0.0,16,0,9,0,25,"A ""strictly binary tree"" is a binary tree in which every node that is not a leaf has two children. Suppose that for a class of strictly binary trees there exists c > 0 such that, for any tree in the class, the ratio of the lengths of any two root-to-leaf paths is bounded above by c. Which of the following best characterizes the height h of any tree in this class, where N is the number of nodes in the tree and N > 1 ?",0,A,0
q53,1,llama3:8b-instruct-q8_0,D,B,C,0,0.0,0.0,0.0,1.0,0,0,0,25,25,"A ""strictly binary tree"" is a binary tree in which every node that is not a leaf has two children. Suppose that for a class of strictly binary trees there exists c > 0 such that, for any tree in the class, the ratio of the lengths of any two root-to-leaf paths is bounded above by c. Which of the following best characterizes the height h of any tree in this class, where N is the number of nodes in the tree and N > 1 ?",0,D,0
q53,2,llama3:8b-instruct-q8_0,C,A,C,0,0.0,0.0,0.64,0.36,0,0,16,9,25,"A ""strictly binary tree"" is a binary tree in which every node that is not a leaf has two children. Suppose that for a class of strictly binary trees there exists c > 0 such that, for any tree in the class, the ratio of the lengths of any two root-to-leaf paths is bounded above by c. Which of the following best characterizes the height h of any tree in this class, where N is the number of nodes in the tree and N > 1 ?",0,C,0
q53,3,llama3:8b-instruct-q8_0,C,D,C,0,0.0,0.4,0.48,0.12,0,10,12,3,25,"A ""strictly binary tree"" is a binary tree in which every node that is not a leaf has two children. Suppose that for a class of strictly binary trees there exists c > 0 such that, for any tree in the class, the ratio of the lengths of any two root-to-leaf paths is bounded above by c. Which of the following best characterizes the height h of any tree in this class, where N is the number of nodes in the tree and N > 1 ?",0,C,0
q55,0,llama3:8b-instruct-q8_0,B,A,A,0,0.0,1.0,0.0,0.0,0,25,0,0,25,"Consider the following equations concerning a stack module that has the operations Push, Pop, Top, and IsEmpty. Which of the equations does NOT represent the conventional semantics of a stack?",0,B,0
q55,1,llama3:8b-instruct-q8_0,B,D,A,0,0.0,0.76,0.0,0.24,0,19,0,6,25,"Consider the following equations concerning a stack module that has the operations Push, Pop, Top, and IsEmpty. Which of the equations does NOT represent the conventional semantics of a stack?",0,B,0
q55,2,llama3:8b-instruct-q8_0,B,C,A,0,0.0,1.0,0.0,0.0,0,25,0,0,25,"Consider the following equations concerning a stack module that has the operations Push, Pop, Top, and IsEmpty. Which of the equations does NOT represent the conventional semantics of a stack?",0,B,0
q55,3,llama3:8b-instruct-q8_0,B,B,A,1,0.0,1.0,0.0,0.0,0,25,0,0,25,"Consider the following equations concerning a stack module that has the operations Push, Pop, Top, and IsEmpty. Which of the equations does NOT represent the conventional semantics of a stack?",1,B,1
q56,0,llama3:8b-instruct-q8_0,C,C,C,1,0.0,0.36,0.52,0.12,0,9,13,3,25,"Assume that any assignment statement can be executed in unit time. If as many identical processors as needed are used, what is the minimum number of time units needed to execute the assignments
A := B + C
B := A - B
C := A * E
D := A/F
E := B - C
F := A + B
with the same result as if the assignments were executed in the order shown?",1,C,1
q56,1,llama3:8b-instruct-q8_0,B,B,C,1,0.32,0.36,0.32,0.0,8,9,8,0,25,"Assume that any assignment statement can be executed in unit time. If as many identical processors as needed are used, what is the minimum number of time units needed to execute the assignments
A := B + C
B := A - B
C := A * E
D := A/F
E := B - C
F := A + B
with the same result as if the assignments were executed in the order shown?",1,C,0
q56,2,llama3:8b-instruct-q8_0,B,A,C,0,0.36,0.36,0.0,0.28,9,9,0,7,25,"Assume that any assignment statement can be executed in unit time. If as many identical processors as needed are used, what is the minimum number of time units needed to execute the assignments
A := B + C
B := A - B
C := A * E
D := A/F
E := B - C
F := A + B
with the same result as if the assignments were executed in the order shown?",0,A,1
q56,3,llama3:8b-instruct-q8_0,A,D,C,0,0.76,0.0,0.0,0.24,19,0,0,6,25,"Assume that any assignment statement can be executed in unit time. If as many identical processors as needed are used, what is the minimum number of time units needed to execute the assignments
A := B + C
B := A - B
C := A * E
D := A/F
E := B - C
F := A + B
with the same result as if the assignments were executed in the order shown?",0,A,0
q57,0,llama3:8b-instruct-q8_0,D,D,D,1,0.36,0.24,0.0,0.4,9,6,0,10,25,"Two expressions E and F are said to be unifiable if there are substitutions for the variables of E and F that make the expressions lexically identical. In the following three expressions, only w, x, y, and z are variables.
I. f(w,w)
II. f(x,1)
III. f(y,g(z))
Which pairs of these expressions is (are) pairs of unifiable expressions?",1,D,1
q57,1,llama3:8b-instruct-q8_0,D,C,D,0,0.24,0.0,0.0,0.76,6,0,0,19,25,"Two expressions E and F are said to be unifiable if there are substitutions for the variables of E and F that make the expressions lexically identical. In the following three expressions, only w, x, y, and z are variables.
I. f(w,w)
II. f(x,1)
III. f(y,g(z))
Which pairs of these expressions is (are) pairs of unifiable expressions?",0,D,0
q57,2,llama3:8b-instruct-q8_0,C,B,D,0,0.0,0.0,0.56,0.44,0,0,14,11,25,"Two expressions E and F are said to be unifiable if there are substitutions for the variables of E and F that make the expressions lexically identical. In the following three expressions, only w, x, y, and z are variables.
I. f(w,w)
II. f(x,1)
III. f(y,g(z))
Which pairs of these expressions is (are) pairs of unifiable expressions?",0,C,0
q57,3,llama3:8b-instruct-q8_0,B,A,D,0,0.16,0.52,0.32,0.0,4,13,8,0,25,"Two expressions E and F are said to be unifiable if there are substitutions for the variables of E and F that make the expressions lexically identical. In the following three expressions, only w, x, y, and z are variables.
I. f(w,w)
II. f(x,1)
III. f(y,g(z))
Which pairs of these expressions is (are) pairs of unifiable expressions?",0,C,0
q58,0,llama3:8b-instruct-q8_0,B,D,D,0,0.36,0.36,0.28,0.0,9,9,7,0,25,Which of the following instruction-set features is NOT generally considered an obstacle to aggressive pipelining of an integer unit?,0,C,0
q58,1,llama3:8b-instruct-q8_0,B,C,D,0,0.36,0.64,0.0,0.0,9,16,0,0,25,Which of the following instruction-set features is NOT generally considered an obstacle to aggressive pipelining of an integer unit?,0,A,0
q58,2,llama3:8b-instruct-q8_0,A,B,D,0,0.48,0.36,0.0,0.16,12,9,0,4,25,Which of the following instruction-set features is NOT generally considered an obstacle to aggressive pipelining of an integer unit?,0,A,0
q58,3,llama3:8b-instruct-q8_0,B,A,D,0,0.28,0.36,0.0,0.36,7,9,0,9,25,Which of the following instruction-set features is NOT generally considered an obstacle to aggressive pipelining of an integer unit?,0,D,0
q59,0,llama3:8b-instruct-q8_0,B,B,B,1,0.48,0.52,0.0,0.0,12,13,0,0,25,"Let k >= 2. Let L be the set of strings in {0, 1}^* such that x \in L if and only if the number of 0's in x is divisible by k and the number of 1's in x is odd. The minimum number of states in a deterministic finite automaton (DFA) that recognizes L is",1,A,0
